HACIENDA;PLUV;Fecha;Precipitaci?n (mm);;;
Peralonso;404;2/06/2022;18;;;
Peralonso;404;3/06/2022;4;;;
Peralonso;404;4/06/2022;5;;;
Peralonso;404;5/06/2022;33;;;
Peralonso;404;6/06/2022;39;;;
Peralonso;404;7/06/2022;4;;;
Peralonso;404;8/06/2022;0;;;
Peralonso;404;9/06/2022;8;;;
Peralonso;404;10/06/2022;0;;;
Peralonso;404;11/06/2022;25;;;
Peralonso;404;12/06/2022;0;;;
Peralonso;404;13/06/2022;54;;;
Peralonso;404;14/06/2022;0;;;
Peralonso;404;15/06/2022;15;;;
Peralonso;404;16/06/2022;1;;;
Peralonso;404;17/06/2022;6;;;
Peralonso;404;18/06/2022;44;;;
Peralonso;404;19/06/2022;0;;;
Peralonso;404;20/06/2022;0;;;
Peralonso;404;21/06/2022;0;;;
Peralonso;404;22/06/2022;0;;;
Peralonso;404;23/06/2022;0;;;
Peralonso;404;24/06/2022;4;;;
Peralonso;404;25/06/2022;4;;;
Peralonso;404;26/06/2022;27;;;
Peralonso;404;27/06/2022;4;;;
Peralonso;404;28/06/2022;42;;;
Peralonso;404;29/06/2022;0;;;
Peralonso;404;30/06/2022;0;;;
1/2 Luna caseta Caida;411;1/06/2022;10;;;
1/2 Luna caseta Caida;411;2/06/2022;10;;;
1/2 Luna caseta Caida;411;3/06/2022;9;;;
1/2 Luna caseta Caida;411;4/06/2022;4;;;
1/2 Luna caseta Caida;411;5/06/2022;12;;;
1/2 Luna caseta Caida;411;6/06/2022;32;;;
1/2 Luna caseta Caida;411;7/06/2022;3;;;
1/2 Luna caseta Caida;411;8/06/2022;0;;;
1/2 Luna caseta Caida;411;9/06/2022;6;;;
1/2 Luna caseta Caida;411;10/06/2022;0;;;
1/2 Luna caseta Caida;411;11/06/2022;30;;;
1/2 Luna caseta Caida;411;12/06/2022;0;;;
1/2 Luna caseta Caida;411;13/06/2022;30;;;
1/2 Luna caseta Caida;411;14/06/2022;0;;;
1/2 Luna caseta Caida;411;15/06/2022;7;;;
1/2 Luna caseta Caida;411;16/06/2022;2;;;
1/2 Luna caseta Caida;411;17/06/2022;2;;;
1/2 Luna caseta Caida;411;18/06/2022;40;;;
1/2 Luna caseta Caida;411;19/06/2022;0;;;
1/2 Luna caseta Caida;411;20/06/2022;0;;;
1/2 Luna caseta Caida;411;21/06/2022;0;;;
1/2 Luna caseta Caida;411;22/06/2022;0;;;
1/2 Luna caseta Caida;411;23/06/2022;0;;;
1/2 Luna caseta Caida;411;24/06/2022;0;;;
1/2 Luna caseta Caida;411;25/06/2022;0;;;
1/2 Luna caseta Caida;411;26/06/2022;22;;;
1/2 Luna caseta Caida;411;27/06/2022;4;;;
1/2 Luna caseta Caida;411;28/06/2022;54;;;
1/2 Luna caseta Caida;411;29/06/2022;0;;;
1/2 Luna caseta Caida;411;30/06/2022;0;;;
Peralonso Los Chivos;405;1/06/2022;16;;;
Peralonso Los Chivos;405;2/06/2022;5;;;
Peralonso Los Chivos;405;3/06/2022;2;;;
Peralonso Los Chivos;405;4/06/2022;6;;;
Peralonso Los Chivos;405;5/06/2022;12;;;
Peralonso Los Chivos;405;6/06/2022;31;;;
Peralonso Los Chivos;405;7/06/2022;4;;;
Peralonso Los Chivos;405;8/06/2022;0;;;
Peralonso Los Chivos;405;9/06/2022;6;;;
Peralonso Los Chivos;405;10/06/2022;0;;;
Peralonso Los Chivos;405;11/06/2022;14;;;
Peralonso Los Chivos;405;12/06/2022;0;;;
Peralonso Los Chivos;405;13/06/2022;24;;;
Peralonso Los Chivos;405;14/06/2022;0;;;
Peralonso Los Chivos;405;15/06/2022;20;;;
Peralonso Los Chivos;405;16/06/2022;1;;;
Peralonso Los Chivos;405;17/06/2022;8;;;
Peralonso Los Chivos;405;18/06/2022;32;;;
Peralonso Los Chivos;405;19/06/2022;0;;;
Peralonso Los Chivos;405;20/06/2022;0;;;
Peralonso Los Chivos;405;21/06/2022;0;;;
Peralonso Los Chivos;405;22/06/2022;0;;;
Peralonso Los Chivos;405;23/06/2022;0;;;
Peralonso Los Chivos;405;24/06/2022;3;;;
Peralonso Los Chivos;405;25/06/2022;3;;;
Peralonso Los Chivos;405;26/06/2022;18;;;
Peralonso Los Chivos;405;27/06/2022;3;;;
Peralonso Los Chivos;405;28/06/2022;32;;;
Peralonso Los Chivos;405;29/06/2022;0;;;
Peralonso Los Chivos;405;30/06/2022;0;;;
Normandia;406;1/06/2022;7;;;
Normandia;406;2/06/2022;10;;;
Normandia;406;3/06/2022;4;;;
Normandia;406;4/06/2022;6;;;
Normandia;406;5/06/2022;14;;;
Normandia;406;6/06/2022;32;;;
Normandia;406;7/06/2022;3;;;
Normandia;406;8/06/2022;0;;;
Normandia;406;9/06/2022;8;;;
Normandia;406;10/06/2022;0;;;
Normandia;406;11/06/2022;32;;;
Normandia;406;12/06/2022;0;;;
Normandia;406;13/06/2022;43;;;
Normandia;406;14/06/2022;0;;;
Normandia;406;15/06/2022;4;;;
Normandia;406;16/06/2022;0;;;
Normandia;406;17/06/2022;6;;;
Normandia;406;18/06/2022;25;;;
Normandia;406;19/06/2022;0;;;
Normandia;406;20/06/2022;0;;;
Normandia;406;21/06/2022;0;;;
Normandia;406;22/06/2022;0;;;
Normandia;406;23/06/2022;0;;;
Normandia;406;24/06/2022;8;;;
Normandia;406;25/06/2022;0;;;
Normandia;406;26/06/2022;40;;;
Normandia;406;27/06/2022;12;;;
Normandia;406;28/06/2022;67;;;
Normandia;406;29/06/2022;0;;;
Normandia;406;30/06/2022;0;;;
Normandia - Duran;407;1/06/2022;7;;;
Normandia - Duran;407;2/06/2022;9;;;
Normandia - Duran;407;3/06/2022;3;;;
Normandia - Duran;407;4/06/2022;5;;;
Normandia - Duran;407;5/06/2022;10;;;
Normandia - Duran;407;6/06/2022;46;;;
Normandia - Duran;407;7/06/2022;4;;;
Normandia - Duran;407;8/06/2022;0;;;
Normandia - Duran;407;9/06/2022;17;;;
Normandia - Duran;407;10/06/2022;0;;;
Normandia - Duran;407;11/06/2022;20;;;
Normandia - Duran;407;12/06/2022;0;;;
Normandia - Duran;407;13/06/2022;41;;;
Normandia - Duran;407;14/06/2022;0;;;
Normandia - Duran;407;15/06/2022;0;;;
Normandia - Duran;407;16/06/2022;0;;;
Normandia - Duran;407;17/06/2022;7;;;
Normandia - Duran;407;18/06/2022;18;;;
Normandia - Duran;407;19/06/2022;0;;;
Normandia - Duran;407;20/06/2022;0;;;
Normandia - Duran;407;21/06/2022;0;;;
Normandia - Duran;407;22/06/2022;0;;;
Normandia - Duran;407;23/06/2022;0;;;
Normandia - Duran;407;24/06/2022;8;;;
Normandia - Duran;407;25/06/2022;0;;;
Normandia - Duran;407;26/06/2022;29;;;
Normandia - Duran;407;27/06/2022;14;;;
Normandia - Duran;407;28/06/2022;47;;;
Normandia - Duran;407;29/06/2022;0;;;
Normandia - Duran;407;30/06/2022;0;;;
Normandia;408;1/06/2022;10;;;
Normandia;408;2/06/2022;10;;;
Normandia;408;3/06/2022;4;;;
Normandia;408;4/06/2022;5;;;
Normandia;408;5/06/2022;9;;;
Normandia;408;6/06/2022;29;;;
Normandia;408;7/06/2022;3;;;
Normandia;408;8/06/2022;0;;;
Normandia;408;9/06/2022;6;;;
Normandia;408;10/06/2022;0;;;
Normandia;408;11/06/2022;22;;;
Normandia;408;12/06/2022;0;;;
Normandia;408;13/06/2022;32;;;
Normandia;408;14/06/2022;0;;;
Normandia;408;15/06/2022;14;;;
Normandia;408;16/06/2022;0;;;
Normandia;408;17/06/2022;5;;;
Normandia;408;18/06/2022;27;;;
Normandia;408;19/06/2022;0;;;
Normandia;408;20/06/2022;0;;;
Normandia;408;21/06/2022;0;;;
Normandia;408;22/06/2022;0;;;
Normandia;408;23/06/2022;0;;;
Normandia;408;24/06/2022;7;;;
Normandia;408;25/06/2022;0;;;
Normandia;408;26/06/2022;28;;;
Normandia;408;27/06/2022;6;;;
Normandia;408;28/06/2022;53;;;
Normandia;408;29/06/2022;0;;;
Normandia;408;30/06/2022;0;;;
Normandia Estaci�n Drenaje;409;1/06/2022;10;;;
Normandia Estaci�n Drenaje;409;2/06/2022;10;;;
Normandia Estaci�n Drenaje;409;3/06/2022;0;;;
Normandia Estaci�n Drenaje;409;4/06/2022;6;;;
Normandia Estaci�n Drenaje;409;5/06/2022;15;;;
Normandia Estaci�n Drenaje;409;6/06/2022;33;;;
Normandia Estaci�n Drenaje;409;7/06/2022;4;;;
Normandia Estaci�n Drenaje;409;8/06/2022;0;;;
Normandia Estaci�n Drenaje;409;9/06/2022;15;;;
Normandia Estaci�n Drenaje;409;10/06/2022;0;;;
Normandia Estaci�n Drenaje;409;11/06/2022;25;;;
Normandia Estaci�n Drenaje;409;12/06/2022;0;;;
Normandia Estaci�n Drenaje;409;13/06/2022;43;;;
Normandia Estaci�n Drenaje;409;14/06/2022;0;;;
Normandia Estaci�n Drenaje;409;15/06/2022;12;;;
Normandia Estaci�n Drenaje;409;16/06/2022;0;;;
Normandia Estaci�n Drenaje;409;17/06/2022;2;;;
Normandia Estaci�n Drenaje;409;18/06/2022;25;;;
Normandia Estaci�n Drenaje;409;19/06/2022;0;;;
Normandia Estaci�n Drenaje;409;20/06/2022;0;;;
Normandia Estaci�n Drenaje;409;21/06/2022;0;;;
Normandia Estaci�n Drenaje;409;22/06/2022;0;;;
Normandia Estaci�n Drenaje;409;23/06/2022;0;;;
Normandia Estaci�n Drenaje;409;24/06/2022;8;;;
Normandia Estaci�n Drenaje;409;25/06/2022;0;;;
Normandia Estaci�n Drenaje;409;26/06/2022;30;;;
Normandia Estaci�n Drenaje;409;27/06/2022;11;;;
Normandia Estaci�n Drenaje;409;28/06/2022;49;;;
Normandia Estaci�n Drenaje;409;29/06/2022;0;;;
Normandia Estaci�n Drenaje;409;30/06/2022;0;;;
Morillo;502;1/06/2022;5;;;
Morillo;502;2/06/2022;10;;;
Morillo;502;3/06/2022;2;;;
Morillo;502;4/06/2022;3;;;
Morillo;502;5/06/2022;18;;;
Morillo;502;6/06/2022;40;;;
Morillo;502;7/06/2022;3;;;
Morillo;502;8/06/2022;0;;;
Morillo;502;9/06/2022;26;;;
Morillo;502;10/06/2022;0;;;
Morillo;502;11/06/2022;16;;;
Morillo;502;12/06/2022;0;;;
Morillo;502;13/06/2022;31;;;
Morillo;502;14/06/2022;0;;;
Morillo;502;15/06/2022;0;;;
Morillo;502;16/06/2022;0;;;
Morillo;502;17/06/2022;17;;;
Morillo;502;18/06/2022;18;;;
Morillo;502;19/06/2022;0;;;
Morillo;502;20/06/2022;0;;;
Morillo;502;21/06/2022;0;;;
Morillo;502;22/06/2022;0;;;
Morillo;502;23/06/2022;0;;;
Morillo;502;24/06/2022;12;;;
Morillo;502;25/06/2022;0;;;
Morillo;502;26/06/2022;15;;;
Morillo;502;27/06/2022;14;;;
Morillo;502;28/06/2022;66;;;
Morillo;502;29/06/2022;0;;;
Morillo;502;30/06/2022;0;;;
La Luisa 2;207;1/07/2022;6;;;
La Luisa 2;207;2/07/2022;0;;;
La Luisa 2;207;3/07/2022;0;;;
La Luisa 2;207;4/07/2022;0;;;
La Luisa 2;207;5/07/2022;0;;;
La Luisa 2;207;6/07/2022;0;;;
La Luisa 2;207;7/07/2022;0;;;
La Luisa 2;207;8/07/2022;0;;;
La Luisa 2;207;9/07/2022;0;;;
La Luisa 2;207;10/07/2022;0;;;
La Luisa 2;207;11/07/2022;0;;;
La Luisa 2;207;12/07/2022;6;;;
La Luisa 2;207;13/07/2022;0;;;
La Luisa 2;207;14/07/2022;18;;;
La Luisa 2;207;15/07/2022;0;;;
La Luisa 2;207;16/07/2022;7;;;
La Luisa 2;207;17/07/2022;0;;;
La Luisa 2;207;18/07/2022;0;;;
La Luisa 2;207;19/07/2022;0;;;
La Luisa 2;207;20/07/2022;0;;;
La Luisa 2;207;21/07/2022;4;;;
La Luisa 2;207;22/07/2022;26;;;
La Luisa 2;207;23/07/2022;6;;;
La Luisa 2;207;24/07/2022;12;;;
La Luisa 2;207;25/07/2022;12;;;
La Luisa 2;207;26/07/2022;10;;;
La Luisa 2;207;27/07/2022;19;;;
La Luisa 2;207;28/07/2022;8;;;
La Luisa 2;207;29/07/2022;0;;;
La Luisa 2;207;30/07/2022;0;;;
La Luisa 2;207;31/07/2022;0;;;
La Luisa 2;208;1/07/2022;4;;;
La Luisa 2;208;2/07/2022;0;;;
La Luisa 2;208;3/07/2022;0;;;
La Luisa 2;208;4/07/2022;0;;;
La Luisa 2;208;5/07/2022;0;;;
La Luisa 2;208;6/07/2022;0;;;
La Luisa 2;208;7/07/2022;0;;;
La Luisa 2;208;8/07/2022;0;;;
La Luisa 2;208;9/07/2022;0;;;
La Luisa 2;208;10/07/2022;2;;;
La Luisa 2;208;11/07/2022;2;;;
La Luisa 2;208;12/07/2022;3;;;
La Luisa 2;208;13/07/2022;0;;;
La Luisa 2;208;14/07/2022;26;;;
La Luisa 2;208;15/07/2022;0;;;
La Luisa 2;208;16/07/2022;8;;;
La Luisa 2;208;17/07/2022;1;;;
La Luisa 2;208;18/07/2022;0;;;
La Luisa 2;208;19/07/2022;1;;;
La Luisa 2;208;20/07/2022;1;;;
La Luisa 2;208;21/07/2022;2;;;
La Luisa 2;208;22/07/2022;47;;;
La Luisa 2;208;23/07/2022;1;;;
La Luisa 2;208;24/07/2022;5;;;
La Luisa 2;208;25/07/2022;22;;;
La Luisa 2;208;26/07/2022;3;;;
La Luisa 2;208;27/07/2022;29;;;
La Luisa 2;208;28/07/2022;8;;;
La Luisa 2;208;29/07/2022;0;;;
La Luisa 2;208;30/07/2022;11;;;
La Luisa 2;208;31/07/2022;0;;;
La Luisa 2;209;1/07/2022;6;;;
La Luisa 2;209;2/07/2022;0;;;
La Luisa 2;209;3/07/2022;0;;;
La Luisa 2;209;4/07/2022;0;;;
La Luisa 2;209;5/07/2022;0;;;
La Luisa 2;209;6/07/2022;0;;;
La Luisa 2;209;7/07/2022;0;;;
La Luisa 2;209;8/07/2022;0;;;
La Luisa 2;209;9/07/2022;0;;;
La Luisa 2;209;10/07/2022;0;;;
La Luisa 2;209;11/07/2022;0;;;
La Luisa 2;209;12/07/2022;5;;;
La Luisa 2;209;13/07/2022;0;;;
La Luisa 2;209;14/07/2022;18;;;
La Luisa 2;209;15/07/2022;0;;;
La Luisa 2;209;16/07/2022;6;;;
La Luisa 2;209;17/07/2022;0;;;
La Luisa 2;209;18/07/2022;0;;;
La Luisa 2;209;19/07/2022;0;;;
La Luisa 2;209;20/07/2022;2;;;
La Luisa 2;209;21/07/2022;3;;;
La Luisa 2;209;22/07/2022;33;;;
La Luisa 2;209;23/07/2022;5;;;
La Luisa 2;209;24/07/2022;12;;;
La Luisa 2;209;25/07/2022;9;;;
La Luisa 2;209;26/07/2022;8;;;
La Luisa 2;209;27/07/2022;17;;;
La Luisa 2;209;28/07/2022;4;;;
La Luisa 2;209;29/07/2022;0;;;
La Luisa 2;209;30/07/2022;0;;;
La Luisa 2;209;31/07/2022;0;;;
La Luisa 2;210;1/07/2022;5;;;
La Luisa 2;210;2/07/2022;0;;;
La Luisa 2;210;3/07/2022;0;;;
La Luisa 2;210;4/07/2022;0;;;
La Luisa 2;210;5/07/2022;0;;;
La Luisa 2;210;6/07/2022;0;;;
La Luisa 2;210;7/07/2022;0;;;
La Luisa 2;210;8/07/2022;0;;;
La Luisa 2;210;9/07/2022;0;;;
La Luisa 2;210;10/07/2022;0;;;
La Luisa 2;210;11/07/2022;0;;;
La Luisa 2;210;12/07/2022;3;;;
La Luisa 2;210;13/07/2022;0;;;
La Luisa 2;210;14/07/2022;16;;;
La Luisa 2;210;15/07/2022;0;;;
La Luisa 2;210;16/07/2022;2;;;
La Luisa 2;210;17/07/2022;0;;;
La Luisa 2;210;18/07/2022;0;;;
La Luisa 2;210;19/07/2022;0;;;
La Luisa 2;210;20/07/2022;2;;;
La Luisa 2;210;21/07/2022;5;;;
La Luisa 2;210;22/07/2022;16;;;
La Luisa 2;210;23/07/2022;2;;;
La Luisa 2;210;24/07/2022;6;;;
La Luisa 2;210;25/07/2022;13;;;
La Luisa 2;210;26/07/2022;3;;;
La Luisa 2;210;27/07/2022;18;;;
La Luisa 2;210;28/07/2022;3;;;
La Luisa 2;210;29/07/2022;0;;;
La Luisa 2;210;30/07/2022;0;;;
La Luisa 2;210;31/07/2022;0;;;
Zambrano;213;1/07/2022;5;;;
Zambrano;213;2/07/2022;0;;;
Zambrano;213;3/07/2022;0;;;
Zambrano;213;4/07/2022;0;;;
Zambrano;213;5/07/2022;0;;;
Zambrano;213;6/07/2022;0;;;
Zambrano;213;7/07/2022;0;;;
Zambrano;213;8/07/2022;0;;;
Zambrano;213;9/07/2022;0;;;
Zambrano;213;10/07/2022;0;;;
Zambrano;213;11/07/2022;0;;;
Zambrano;213;12/07/2022;3;;;
Zambrano;213;13/07/2022;0;;;
Zambrano;213;14/07/2022;20;;;
Zambrano;213;15/07/2022;0;;;
Zambrano;213;16/07/2022;3;;;
Zambrano;213;17/07/2022;0;;;
Zambrano;213;18/07/2022;0;;;
Zambrano;213;19/07/2022;0;;;
Zambrano;213;20/07/2022;2;;;
Zambrano;213;21/07/2022;3;;;
Zambrano;213;22/07/2022;47;;;
Zambrano;213;23/07/2022;2;;;
Zambrano;213;24/07/2022;11;;;
Zambrano;213;25/07/2022;13;;;
Zambrano;213;26/07/2022;33;;;
Zambrano;213;27/07/2022;32;;;
Zambrano;213;28/07/2022;5;;;
Zambrano;213;29/07/2022;0;;;
Zambrano;213;30/07/2022;0;;;
Zambrano;213;31/07/2022;0;;;
San carlos;700;1/07/2022;5;;;
San carlos;700;2/07/2022;0;;;
San carlos;700;3/07/2022;0;;;
San carlos;700;4/07/2022;0;;;
San carlos;700;5/07/2022;0;;;
San carlos;700;6/07/2022;0;;;
San carlos;700;7/07/2022;0;;;
San carlos;700;8/07/2022;0;;;
San carlos;700;9/07/2022;0;;;
San carlos;700;10/07/2022;0;;;
San carlos;700;11/07/2022;0;;;
San carlos;700;12/07/2022;4;;;
San carlos;700;13/07/2022;0;;;
San carlos;700;14/07/2022;18;;;
San carlos;700;15/07/2022;0;;;
San carlos;700;16/07/2022;3;;;
San carlos;700;17/07/2022;0;;;
San carlos;700;18/07/2022;0;;;
San carlos;700;19/07/2022;0;;;
San carlos;700;20/07/2022;2;;;
San carlos;700;21/07/2022;7;;;
San carlos;700;22/07/2022;18;;;
San carlos;700;23/07/2022;3;;;
San carlos;700;24/07/2022;15;;;
San carlos;700;25/07/2022;13;;;
San carlos;700;26/07/2022;7;;;
San carlos;700;27/07/2022;18;;;
San carlos;700;28/07/2022;16;;;
San carlos;700;29/07/2022;0;;;
San carlos;700;30/07/2022;0;;;
San carlos;700;31/07/2022;0;;;
La Luisa 1;211;1/07/2022;4;;;
La Luisa 1;211;2/07/2022;0;;;
La Luisa 1;211;3/07/2022;0;;;
La Luisa 1;211;4/07/2022;0;;;
La Luisa 1;211;5/07/2022;0;;;
La Luisa 1;211;6/07/2022;0;;;
La Luisa 1;211;7/07/2022;0;;;
La Luisa 1;211;8/07/2022;0;;;
La Luisa 1;211;9/07/2022;0;;;
La Luisa 1;211;10/07/2022;0;;;
La Luisa 1;211;11/07/2022;0;;;
La Luisa 1;211;12/07/2022;0;;;
La Luisa 1;211;13/07/2022;0;;;
La Luisa 1;211;14/07/2022;12;;;
La Luisa 1;211;15/07/2022;0;;;
La Luisa 1;211;16/07/2022;0;;;
La Luisa 1;211;17/07/2022;0;;;
La Luisa 1;211;18/07/2022;0;;;
La Luisa 1;211;19/07/2022;0;;;
La Luisa 1;211;20/07/2022;0;;;
La Luisa 1;211;21/07/2022;7;;;
La Luisa 1;211;22/07/2022;55;;;
La Luisa 1;211;23/07/2022;0;;;
La Luisa 1;211;24/07/2022;0;;;
La Luisa 1;211;25/07/2022;21;;;
La Luisa 1;211;26/07/2022;37;;;
La Luisa 1;211;27/07/2022;23;;;
La Luisa 1;211;28/07/2022;2;;;
La Luisa 1;211;29/07/2022;0;;;
La Luisa 1;211;30/07/2022;0;;;
La Luisa 1;211;31/07/2022;0;;;
La Luisa 1;212;1/07/2022;5;;;
La Luisa 1;212;2/07/2022;0;;;
La Luisa 1;212;3/07/2022;0;;;
La Luisa 1;212;4/07/2022;0;;;
La Luisa 1;212;5/07/2022;0;;;
La Luisa 1;212;6/07/2022;0;;;
La Luisa 1;212;7/07/2022;0;;;
La Luisa 1;212;8/07/2022;0;;;
La Luisa 1;212;9/07/2022;0;;;
La Luisa 1;212;10/07/2022;1;;;
La Luisa 1;212;11/07/2022;0;;;
La Luisa 1;212;12/07/2022;0;;;
La Luisa 1;212;13/07/2022;0;;;
La Luisa 1;212;14/07/2022;13;;;
La Luisa 1;212;15/07/2022;0;;;
La Luisa 1;212;16/07/2022;2;;;
La Luisa 1;212;17/07/2022;0;;;
La Luisa 1;212;18/07/2022;0;;;
La Luisa 1;212;19/07/2022;0;;;
La Luisa 1;212;20/07/2022;0;;;
La Luisa 1;212;21/07/2022;12;;;
La Luisa 1;212;22/07/2022;25;;;
La Luisa 1;212;23/07/2022;0;;;
La Luisa 1;212;24/07/2022;0;;;
La Luisa 1;212;25/07/2022;18;;;
La Luisa 1;212;26/07/2022;4;;;
La Luisa 1;212;27/07/2022;16;;;
La Luisa 1;212;28/07/2022;2;;;
La Luisa 1;212;29/07/2022;0;;;
La Luisa 1;212;30/07/2022;0;;;
La Luisa 1;212;31/07/2022;0;;;
Lagunas;214;1/07/2022;3;;;
Lagunas;214;2/07/2022;0;;;
Lagunas;214;3/07/2022;0;;;
Lagunas;214;4/07/2022;0;;;
Lagunas;214;5/07/2022;0;;;
Lagunas;214;6/07/2022;0;;;
Lagunas;214;7/07/2022;0;;;
Lagunas;214;8/07/2022;0;;;
Lagunas;214;9/07/2022;0;;;
Lagunas;214;10/07/2022;0;;;
Lagunas;214;11/07/2022;0;;;
Lagunas;214;12/07/2022;0;;;
Lagunas;214;13/07/2022;0;;;
Lagunas;214;14/07/2022;7;;;
Lagunas;214;15/07/2022;0;;;
Lagunas;214;16/07/2022;0;;;
Lagunas;214;17/07/2022;0;;;
Lagunas;214;18/07/2022;0;;;
Lagunas;214;19/07/2022;0;;;
Lagunas;214;20/07/2022;0;;;
Lagunas;214;21/07/2022;10;;;
Lagunas;214;22/07/2022;72;;;
Lagunas;214;23/07/2022;5;;;
Lagunas;214;24/07/2022;0;;;
Lagunas;214;25/07/2022;23;;;
Lagunas;214;26/07/2022;50;;;
Lagunas;214;27/07/2022;27;;;
Lagunas;214;28/07/2022;3;;;
Lagunas;214;29/07/2022;0;;;
Lagunas;214;30/07/2022;0;;;
Lagunas;214;31/07/2022;0;;;
Lagunas;215;1/07/2022;5;;;
Lagunas;215;2/07/2022;0;;;
Lagunas;215;3/07/2022;0;;;
Lagunas;215;4/07/2022;0;;;
Lagunas;215;5/07/2022;0;;;
Lagunas;215;6/07/2022;0;;;
Lagunas;215;7/07/2022;0;;;
Lagunas;215;8/07/2022;0;;;
Lagunas;215;9/07/2022;0;;;
Lagunas;215;10/07/2022;1;;;
Lagunas;215;11/07/2022;2;;;
Lagunas;215;12/07/2022;0;;;
Lagunas;215;13/07/2022;0;;;
Lagunas;215;14/07/2022;8;;;
Lagunas;215;15/07/2022;0;;;
Lagunas;215;16/07/2022;8;;;
Lagunas;215;17/07/2022;0;;;
Lagunas;215;18/07/2022;0;;;
Lagunas;215;19/07/2022;0;;;
Lagunas;215;20/07/2022;0;;;
Lagunas;215;21/07/2022;5;;;
Lagunas;215;22/07/2022;75;;;
Lagunas;215;23/07/2022;5;;;
Lagunas;215;24/07/2022;0;;;
Lagunas;215;25/07/2022;22;;;
Lagunas;215;26/07/2022;67;;;
Lagunas;215;27/07/2022;24;;;
Lagunas;215;28/07/2022;3;;;
Lagunas;215;29/07/2022;0;;;
Lagunas;215;30/07/2022;1;;;
Lagunas;215;31/07/2022;0;;;
Paila Arriba;303;1/07/2022;5;;;
Paila Arriba;303;2/07/2022;0;;;
Paila Arriba;303;3/07/2022;0;;;
Paila Arriba;303;4/07/2022;0;;;
Paila Arriba;303;5/07/2022;0;;;
Paila Arriba;303;6/07/2022;0;;;
Paila Arriba;303;7/07/2022;0;;;
Paila Arriba;303;8/07/2022;0;;;
Paila Arriba;303;9/07/2022;0;;;
Paila Arriba;303;10/07/2022;8;;;
Paila Arriba;303;11/07/2022;2;;;
Paila Arriba;303;12/07/2022;5;;;
Paila Arriba;303;13/07/2022;0;;;
Paila Arriba;303;14/07/2022;10;;;
Paila Arriba;303;15/07/2022;0;;;
Paila Arriba;303;16/07/2022;4;;;
Paila Arriba;303;17/07/2022;0;;;
Paila Arriba;303;18/07/2022;0;;;
Paila Arriba;303;19/07/2022;0;;;
Paila Arriba;303;20/07/2022;0;;;
Paila Arriba;303;21/07/2022;15;;;
Paila Arriba;303;22/07/2022;20;;;
Paila Arriba;303;23/07/2022;5;;;
Paila Arriba;303;24/07/2022;11;;;
Paila Arriba;303;25/07/2022;12;;;
Paila Arriba;303;26/07/2022;0;;;
Paila Arriba;303;27/07/2022;12;;;
Paila Arriba;303;28/07/2022;4;;;
Paila Arriba;303;29/07/2022;0;;;
Paila Arriba;303;30/07/2022;0;;;
Paila Arriba;303;31/07/2022;0;;;
Riopila La Ranchera;304;1/07/2022;8;;;
Riopila La Ranchera;304;2/07/2022;0;;;
Riopila La Ranchera;304;3/07/2022;0;;;
Riopila La Ranchera;304;4/07/2022;0;;;
Riopila La Ranchera;304;5/07/2022;0;;;
Riopila La Ranchera;304;6/07/2022;0;;;
Riopila La Ranchera;304;7/07/2022;0;;;
Riopila La Ranchera;304;8/07/2022;0;;;
Riopila La Ranchera;304;9/07/2022;0;;;
Riopila La Ranchera;304;10/07/2022;1;;;
Riopila La Ranchera;304;11/07/2022;2;;;
Riopila La Ranchera;304;12/07/2022;2;;;
Riopila La Ranchera;304;13/07/2022;0;;;
Riopila La Ranchera;304;14/07/2022;10;;;
Riopila La Ranchera;304;15/07/2022;0;;;
Riopila La Ranchera;304;16/07/2022;1;;;
Riopila La Ranchera;304;17/07/2022;0;;;
Riopila La Ranchera;304;18/07/2022;0;;;
Riopila La Ranchera;304;19/07/2022;0;;;
Riopila La Ranchera;304;20/07/2022;0;;;
Riopila La Ranchera;304;21/07/2022;13;;;
Riopila La Ranchera;304;22/07/2022;58;;;
Riopila La Ranchera;304;23/07/2022;3;;;
Riopila La Ranchera;304;24/07/2022;8;;;
Riopila La Ranchera;304;25/07/2022;14;;;
Riopila La Ranchera;304;26/07/2022;9;;;
Riopila La Ranchera;304;27/07/2022;12;;;
Riopila La Ranchera;304;28/07/2022;4;;;
Riopila La Ranchera;304;29/07/2022;0;;;
Riopila La Ranchera;304;30/07/2022;0;;;
Riopila La Ranchera;304;31/07/2022;0;;;
Riopaila La Pista;305;1/07/2022;7;;;
Riopaila La Pista;305;2/07/2022;0;;;
Riopaila La Pista;305;3/07/2022;0;;;
Riopaila La Pista;305;4/07/2022;0;;;
Riopaila La Pista;305;5/07/2022;0;;;
Riopaila La Pista;305;6/07/2022;0;;;
Riopaila La Pista;305;7/07/2022;0;;;
Riopaila La Pista;305;8/07/2022;0;;;
Riopaila La Pista;305;9/07/2022;0;;;
Riopaila La Pista;305;10/07/2022;2;;;
Riopaila La Pista;305;11/07/2022;5;;;
Riopaila La Pista;305;12/07/2022;4;;;
Riopaila La Pista;305;13/07/2022;0;;;
Riopaila La Pista;305;14/07/2022;11;;;
Riopaila La Pista;305;15/07/2022;0;;;
Riopaila La Pista;305;16/07/2022;2;;;
Riopaila La Pista;305;17/07/2022;0;;;
Riopaila La Pista;305;18/07/2022;0;;;
Riopaila La Pista;305;19/07/2022;0;;;
